campaign_id,campaign_name,order,url,total_clicks,unique_clicks,click_percentage,unique_click_percentage
8bf18207f4,Letter from Peter to 2024,2,https://thedp.wufoo.com/forms/join-the-daily-pennsylvanian-alumni-association/,37,11,0.42045454545454547,0.39285714285714285
8bf18207f4,Letter from Peter to 2024,3,https://www.dailypennalumni.com/,8,3,0.09090909090909091,0.10714285714285714
8bf18207f4,Letter from Peter to 2024,4,https://host.nxt.blackbaud.com/registration-form/?formId=006d8c61-baea-493f-af5a-29dc4c4821b7&envId=p-BbGbRoTNyEqlmBrbIkE5nw&zone=usa,6,2,0.06818181818181818,0.07142857142857142
2e0c8e58b0,Quaker Nation 04/22/24 (copy 04),1,https://www.youtube.com/watch?v=XzBWXcnEOg4,9,6,0.00616860863605209,0.00804289544235925
d9d4774514,DP Daybreak 06/27/2024,1,https://universityrealtyapartments.com/,48,29,0.02040816326530612,0.024369747899159664
d9d4774514,DP Daybreak 06/27/2024,2,https://www.acmemarkets.com/,13,9,0.0055272108843537416,0.007563025210084034
d9d4774514,DP Daybreak 06/27/2024,3,https://www.shopsatpenn.com/,12,8,0.00510204081632653,0.0067226890756302525
d9d4774514,DP Daybreak 06/27/2024,4,http://dominos.com/,17,15,0.007227891156462585,0.012605042016806723
889485a180,Summer Toast 6/28,1,https://www.newyorker.com/magazine/2024/07/01/john-fettermans-war,28,11,0.12844036697247707,0.11578947368421053
889485a180,Summer Toast 6/28,2,https://www.thecut.com/article/an-abortion-clinic-in-the-south-10-hours-inside.html,11,6,0.05045871559633028,0.06315789473684211
889485a180,Summer Toast 6/28,3,https://www.theatlantic.com/ideas/archive/2024/06/tchaikovsky-cure-anxiety-creativity/678786/,27,11,0.12385321100917432,0.11578947368421053
48281066a3,DP Daybreak 07/04/2024,1,https://www.acmemarkets.com/,15,14,0.009282178217821782,0.016241299303944315
48281066a3,DP Daybreak 07/04/2024,2,https://universityrealtyapartments.com/,7,6,0.004331683168316832,0.0069605568445475635
48281066a3,DP Daybreak 07/04/2024,3,http://dominos.com,5,5,0.003094059405940594,0.00580046403712297
a0024e6b0a,Summer Toast 7/7,1,https://www.elle.com/life-love/a61166149/is-somebody-gonna-match-my-freak-dating-explained/,15,8,0.07246376811594203,0.07272727272727272
a0024e6b0a,Summer Toast 7/7,2,https://www.nytimes.com/2024/06/29/arts/synchronized-swimming-history-valosik.html,11,5,0.05314009661835749,0.045454545454545456
a0024e6b0a,Summer Toast 7/7,3,https://www.newyorker.com/magazine/2024/07/08/a-pandemic-breakup,19,10,0.09178743961352658,0.09090909090909091
c176173068,DP Daybreak 07/11/2024,1,https://universityrealtyapartments.com/,25,19,0.008928571428571428,0.013788098693759071
c176173068,DP Daybreak 07/11/2024,2,https://www.acmemarkets.com/,22,19,0.007857142857142858,0.013788098693759071
c176173068,DP Daybreak 07/11/2024,3,https://www.shopsatpenn.com/,4,4,0.0014285714285714286,0.002902757619738752
c176173068,DP Daybreak 07/11/2024,4,http://dominos.com/,9,5,0.0032142857142857142,0.00362844702467344
7de5fcfddb,Summer Toast 7/12,1,https://www.theatlantic.com/science/archive/2024/07/climate-push-alert-emergency-warning/678936/,2,1,0.013157894736842105,0.014285714285714285
7de5fcfddb,Summer Toast 7/12,2,https://www.newyorker.com/news/on-religion/losing-a-beloved-community,16,6,0.10526315789473684,0.08571428571428572
7de5fcfddb,Summer Toast 7/12,3,https://www.dazeddigital.com/beauty/article/63067/1/an-ode-to-chappell-roan-s-make-up-beauty-ellen-atlanta-divine,21,9,0.13815789473684212,0.12857142857142856
804492dabf,Letter from Foundation Leadership,1,https://www.dailypennalumni.com/frontpage/join-us-for-the-dps-140th-anniversary-celebration,13,11,0.12149532710280374,0.11956521739130435
804492dabf,Letter from Foundation Leadership,2,https://host.nxt.blackbaud.com/donor-form/?svcid=tcs&formId=ab9c0c00-775d-4569-bd3d-d50a1cfce308&envid=p-BbGbRoTNyEqlmBrbIkE5nw&zone=usa,17,15,0.1588785046728972,0.16304347826086957
e183769ca7,DP Daybreak 07/18/2024,1,https://www.shopsatpenn.com/,23,17,0.01064322073114299,0.01400329489291598
e183769ca7,DP Daybreak 07/18/2024,2,https://universityrealtyapartments.com/,17,11,0.007866728366496992,0.009060955518945634
e183769ca7,DP Daybreak 07/18/2024,3,https://www.acmemarkets.com/,14,9,0.006478482184173994,0.007413509060955519
e183769ca7,DP Daybreak 07/18/2024,4,http://dominos.com/,4,4,0.0018509949097639982,0.0032948929159802307
0b07d0af8c,Summer Toast 7/19,1,https://www.theatlantic.com/family/archive/2024/07/communal-tables-strangers-dining-restaurants/679020/,11,4,0.08333333333333333,0.06557377049180328
0b07d0af8c,Summer Toast 7/19,2,https://www.thecut.com/article/i-went-looking-for-a-man-in-finance.html,16,6,0.12121212121212122,0.09836065573770492
0b07d0af8c,Summer Toast 7/19,3,https://www.nytimes.com/2024/07/17/style/halloween-summerween.html,11,4,0.08333333333333333,0.06557377049180328
f3e9a0976e,Quaker Nation 04/22/24 (copy 06),1,"https://www.google.com/url?client=internal-element-cse&cx=008381849227806951929:n20exfavedk&q=http://www.thedp.com/article/2024/03/tyler-perkins-transfer-portal-penn-mens-basketball&sa=U&ved=2ahUKEwjix8PJr7mHAxU0FFkFHR7nAzUQFnoECAYQAg&usg=AOvVaw0DGLAL6FNZyVEbI3rFoUlA&fexp=72519171,72519168",133,67,0.0323443579766537,0.03271484375
c16c1e1b67,DPAA: September 23rd Event Invite,1,https://docs.google.com/forms/d/e/1FAIpQLSdcNxhoKstIS1Wl3UFxoL28f5ArB_NddFaZKDnEG3uFkEqHMg/viewform,6,6,0.20689655172413793,0.2727272727272727
c16c1e1b67,DPAA: September 23rd Event Invite,2,https://host.nxt.blackbaud.com/donor-form/?svcid=tcs&formId=ab9c0c00-775d-4569-bd3d-d50a1cfce308&envid=p-BbGbRoTNyEqlmBrbIkE5nw&zone=usa,8,2,0.27586206896551724,0.09090909090909091
c16c1e1b67,DPAA: September 23rd Event Invite,3,https://docs.google.com/forms/d/e/1FAIpQLSd0HoGuL4tZG3ILzI5eg76DN2rbhm3cP-ZfNuhDtPWzXPbeNg/viewform,12,11,0.41379310344827586,0.5
c16c1e1b67,DPAA: September 23rd Event Invite,4,https://www.classy.org/give/506065/#!/donation/checkout,0,0,0.0,0.0
c16c1e1b67,DPAA: September 23rd Event Invite,5,https://www.dailypennalumni.com/,0,0,0.0,0.0
7c6cb42c54,DP Daybreak 07/25/2024,1,https://universityrealtyapartments.com/,13,12,0.007076755579749592,0.012
7c6cb42c54,DP Daybreak 07/25/2024,2,https://www.acmemarkets.com/,6,6,0.00326619488296135,0.006
7c6cb42c54,DP Daybreak 07/25/2024,3,https://www.shopsatpenn.com/,10,7,0.005443658138268917,0.007
7c6cb42c54,DP Daybreak 07/25/2024,4,http://dominos.com/,7,7,0.003810560696788242,0.007
05bf58d680,Summer Toast 7/26,1,https://www.thetimes.com/magazines/the-sunday-times-magazine/article/meet-the-queen-of-the-trad-wives-and-her-eight-children-plfr50cgk,37,12,0.10277777777777777,0.07407407407407407
05bf58d680,Summer Toast 7/26,2,https://www.thecut.com/2024/07/billie-eilish-queer-style-analysis.html,12,6,0.03333333333333333,0.037037037037037035
05bf58d680,Summer Toast 7/26,3,https://www.nytimes.com/2024/07/20/business/roadside-motels-renovation.html,12,5,0.03333333333333333,0.030864197530864196
d0ea28e32c,DP Daybreak 08/01/2024,1,https://universityrealtyapartments.com/,12,11,0.005973120955699353,0.010466222645099905
d0ea28e32c,DP Daybreak 08/01/2024,2,https://www.acmemarkets.com/,11,8,0.0054753608760577405,0.007611798287345386
d0ea28e32c,DP Daybreak 08/01/2024,3,https://www.shopsatpenn.com/,5,5,0.0024888003982080635,0.004757373929590866
d0ea28e32c,DP Daybreak 08/01/2024,4,http://dominos.com/,3,3,0.0014932802389248383,0.0028544243577545195
93455dcef9,Summer Toast 8/2,1,https://www.thecut.com/article/loretta-ross-interview-2024-election-kamala-harris.html,3,2,0.019230769230769232,0.02631578947368421
93455dcef9,Summer Toast 8/2,2,https://www.nytimes.com/2024/08/01/world/europe/italy-walking-mayor.html,4,2,0.02564102564102564,0.02631578947368421
93455dcef9,Summer Toast 8/2,3,https://www.newyorker.com/culture/the-weekend-essay/inside-out,8,5,0.05128205128205128,0.06578947368421052
bc3e46aff2,Summer Toast 8/9,1,https://www.theatlantic.com/culture/archive/2024/08/kamala-harris-online-charm-rizz/679364/,6,3,0.05042016806722689,0.05263157894736842
bc3e46aff2,Summer Toast 8/9,2,https://www.dazeddigital.com/life-culture/article/63149/1/why-dont-straight-men-read-novels-fiction-masculinity-influencers-sigma,14,7,0.11764705882352941,0.12280701754385964
bc3e46aff2,Summer Toast 8/9,3,https://www.teenvogue.com/story/gender-debates-around-the-2024-olympics-people-still-fear-powerful-women#intcid=_teen-vogue-verso-hp-trending_54964aa9-7373-4e7e-a375-e18c53e589ee_popular4-1,2,1,0.01680672268907563,0.017543859649122806
ddc76439a0,DP Daybreak 08/08/2024,1,https://www.shopsatpenn.com/,12,11,0.011639185257032008,0.01634472511144131
ddc76439a0,DP Daybreak 08/08/2024,2,https://universityrealtyapartments.com/,6,5,0.005819592628516004,0.007429420505200594
ddc76439a0,DP Daybreak 08/08/2024,3,https://www.acmemarkets.com/,6,6,0.005819592628516004,0.008915304606240713
ddc76439a0,DP Daybreak 08/08/2024,4,http://dominos.com/,11,8,0.01066925315227934,0.01188707280832095
cfbd902a70,DP Daybreak 08/15/2024,1,https://universityrealtyapartments.com/,16,14,0.008350730688935281,0.014925373134328358
cfbd902a70,DP Daybreak 08/15/2024,2,https://www.acmemarkets.com/,8,7,0.0041753653444676405,0.007462686567164179
cfbd902a70,DP Daybreak 08/15/2024,3,https://www.shopsatpenn.com/,8,7,0.0041753653444676405,0.007462686567164179
cfbd902a70,DP Daybreak 08/15/2024,4,http://dominos.com/,6,5,0.003131524008350731,0.005330490405117271
e046d23119,DP Daybreak 08/20/2024,1,https://universityrealtyapartments.com/,24,17,0.004460137520906894,0.006172839506172839
e046d23119,DP Daybreak 08/20/2024,2,http://dominos.com/,32,17,0.00594685002787586,0.006172839506172839
7f65c3da5f,DP Daybreak 08/28/2024,1,http://nextgenamerica.org,46,36,0.014075887392900856,0.01940700808625337
7f65c3da5f,DP Daybreak 08/28/2024,2,https://universityrealtyapartments.com/,14,9,0.004283965728274173,0.004851752021563342
7f65c3da5f,DP Daybreak 08/28/2024,3,http://dominos.com/,11,10,0.0033659730722154224,0.005390835579514825
0983a816de,DP Daybreak 08/29/2024,1,https://universityrealtyapartments.com/,10,10,0.005007511266900351,0.009478672985781991
0983a816de,DP Daybreak 08/29/2024,2,http://dominos.com/,2,2,0.00100150225338007,0.0018957345971563982
83f2a0172f,Your Weekly Toast 08/29/2024,1,https://www.technologyreview.com/2024/06/13/1093375/gamification-behaviorism-npcs-video-games/,8,4,0.020050125313283207,0.020618556701030927
83f2a0172f,Your Weekly Toast 08/29/2024,2,https://www.newyorker.com/culture/the-weekend-essay/the-trouble-with-friends,28,14,0.07017543859649122,0.07216494845360824
83f2a0172f,Your Weekly Toast 08/29/2024,3,https://www.nytimes.com/2024/07/26/style/modern-love-life-shaken-by-old-love-letter.html,29,12,0.07268170426065163,0.061855670103092786
7b7f5d2514,DP Daybreak 08/30/24,1,https://universityrealtyapartments.com/,16,14,0.008333333333333333,0.01282051282051282
7b7f5d2514,DP Daybreak 08/30/24,2,http://dominos.com,6,5,0.003125,0.004578754578754579
a2d85f5039,DP Daybreak 09/03/2024,1,https://universityrealtyapartments.com/,23,17,0.011089681774349084,0.014592274678111588
a2d85f5039,DP Daybreak 09/03/2024,2,http://dominos.com/,9,7,0.004339440694310511,0.006008583690987125
1ab47ed9b5,What's Toastin'? 09/05/2024,1,http:// https://pennlivearts.org/events/college-students.php?utm_source=students&utm_medium=email&utm_campaign=34st,17,7,0.05985915492957746,0.050724637681159424
ee4a692c9c,DP Daybreak 09/04/2024,1,https://www.lps.upenn.edu/non-degree-programs/pre-health/events?utm_campaign=pre_health_daily_pennsylvanian&utm_source=ppc&utm_medium=enews%20banner&utm_term=aug24&utm_content=pre_health_daily_pennsylvanian,18,16,0.011076923076923076,0.017699115044247787
ee4a692c9c,DP Daybreak 09/04/2024,2,https://universityrealtyapartments.com/,9,7,0.005538461538461538,0.007743362831858407
ee4a692c9c,DP Daybreak 09/04/2024,3,http://dominos.com/,5,5,0.003076923076923077,0.0055309734513274336
fd2982d097,DP Daybreak 09/05/2024,1,http://nextgenamerica.org,31,22,0.019558359621451103,0.023554603854389723
fd2982d097,DP Daybreak 09/05/2024,2,https://pennlivearts.org/events/college-students.php?utm_source=students&utm_medium=email&utm_campaign=34st,28,18,0.017665615141955835,0.019271948608137045
fd2982d097,DP Daybreak 09/05/2024,3,https://universityrealtyapartments.com/,21,15,0.013249211356466877,0.016059957173447537
fd2982d097,DP Daybreak 09/05/2024,4,http://dominos.com/,23,14,0.014511041009463722,0.014989293361884369
9dad32c811,Your Weekly Toast 9/5/2024,1,https://pennlivearts.org/events/college-students.php?utm_source=students&utm_medium=email&utm_campaign=34st,6,4,0.03488372093023256,0.047619047619047616
9dad32c811,Your Weekly Toast 9/5/2024,2,https://thebaffler.com/salvos/war-machine-learning-mccarthy,19,8,0.11046511627906977,0.09523809523809523
9dad32c811,Your Weekly Toast 9/5/2024,3,https://www.newyorker.com/news/annals-of-education/can-colleges-do-without-deadlines,27,12,0.1569767441860465,0.14285714285714285
9dad32c811,Your Weekly Toast 9/5/2024,4,https://www.nytimes.com/2024/08/30/realestate/college-dorm-room-interior-designer.html,13,9,0.0755813953488372,0.10714285714285714
506570cca9,DP Daybreak 09/06/2024,1,https://universityrealtyapartments.com/,16,13,0.006669445602334306,0.009572901325478646
506570cca9,DP Daybreak 09/06/2024,2,http://dominos.com/,5,4,0.0020842017507294707,0.0029455081001472753
506570cca9,DP Daybreak 09/06/2024,3,https://docs.google.com/forms/d/e/1FAIpQLSfcS0PZuVm1UWfX1JhggNO2F4UmSWbXWIKRMsszbn6oCYG0GA/viewform?usp=sf_link,10,8,0.004168403501458941,0.005891016200294551
4c7fa33a1e,DP Daybreak 09/09/2024,1,https://universityrealtyapartments.com/,78,70,0.03281447202355911,0.044585987261146494
4c7fa33a1e,DP Daybreak 09/09/2024,2,http://dominos.com/,6,4,0.002524190155658393,0.0025477707006369425
5104621bab,What's Toastin'? 09/09/2024,1,https://pennlivearts.org/events/college-students.php?utm_source=students&utm_medium=email&utm_campaign=34st,2,2,0.005917159763313609,0.012345679012345678
4d56a1b5b1,Quaker Nation 04/22/24 (copy 09),1,https://pennathletics.com/news/2024/8/5/media-votes-football-third-in-2024-ivy-league-preseason-poll.aspx,5,4,0.049019607843137254,0.058823529411764705
8214ce0fc4,DP Daybreak 09/10/2024,1,https://www.forwardblue.org/register?campaign=ads_ms_FWDB_20240905-PER-FlyteDesk-VoterRegistration-PA,150,111,0.03800354699771979,0.04745617785378367
8214ce0fc4,DP Daybreak 09/10/2024,2,https://universityrealtyapartments.com/,85,73,0.02153534329870788,0.031209918768704575
8214ce0fc4,DP Daybreak 09/10/2024,3,http://dominos.com/,10,8,0.002533569799847986,0.003420265070542967
f30538689e,DP Daybreak 09/11/2024,1,https://www.lps.upenn.edu/hs/pre-health?utm_campaign=pre_health_daily_pennsylvanian&utm_source=ppc&utm_medium=enews%20banner&utm_term=aug24&utm_content=pre_health_daily_pennsylvanian,94,82,0.024775962045334738,0.03552859618717504
f30538689e,DP Daybreak 09/11/2024,2,http://dominos.com/,7,6,0.0018450184501845018,0.0025996533795493936
f30538689e,DP Daybreak 09/11/2024,3,https://universityrealtyapartments.com/,6,5,0.0015814443858724301,0.002166377816291161
137a754373,What's Toastin'? 09/05/2024 (copy 01),1,https://pennlivearts.org/events/college-students.php?utm_source=students&utm_medium=email&utm_campaign=34st,3,2,0.01,0.015151515151515152
137a754373,What's Toastin'? 09/05/2024 (copy 01),2,http:// https://www.34st.com/article/2024/09/roadtrip-los-angeles-transamerican-philly-paramount,7,3,0.023333333333333334,0.022727272727272728
9256ceeab6,"Penn,Unbuttoned 9/17/24",1,https://docs.google.com/forms/d/e/1FAIpQLSc-NT38m8BnhlHf2dnYbV6M7C5lIc7dFnyRECFjClLn1qHTBg/viewform,8,5,0.04790419161676647,0.05154639175257732
db472926c0,DP Daybreak 09/12/2024,1,https://kamalaharris.com/welcome-back-to-campus/?utm_medium=display&utm_source=4725973&utm_content=402985011-221197279&utm_term=127399&utm_campaign=CampusOOH-2024,194,125,0.045550598732096735,0.052213868003341685
db472926c0,DP Daybreak 09/12/2024,2,https://universityrealtyapartments.com/,72,64,0.016905376849025593,0.026733500417710943
db472926c0,DP Daybreak 09/12/2024,3,http://dominos.com,71,43,0.016670579948344682,0.01796157059314954
3ab677dadc,DP Daybreak 09/13/2024 (FRIDAY),1,https://universityrealtyapartments.com/,83,76,0.03774442928603911,0.054636951833213515
3ab677dadc,DP Daybreak 09/13/2024 (FRIDAY),2,http://dominos.com/,8,6,0.0036380172805820826,0.004313443565780014
b8e09d7361,DP Daybreak 09/16/2024 (MONDAY),1,https://global.upenn.edu/pennabroad/event/fair,88,74,0.031711711711711714,0.04539877300613497
b8e09d7361,DP Daybreak 09/16/2024 (MONDAY),2,https://universityrealtyapartments.com/,75,66,0.02702702702702703,0.04049079754601227
b8e09d7361,DP Daybreak 09/16/2024 (MONDAY),3,http://dominos.com/,4,4,0.0014414414414414415,0.00245398773006135
49bdd20c70,Your Weekly Toast 9/12/2024,1,https://x.com/34st,24,4,0.06217616580310881,0.02531645569620253
49bdd20c70,Your Weekly Toast 9/12/2024,2,https://pennlivearts.org/events/college-students.php?utm_source=students&utm_medium=email&utm_campaign=34st,2,1,0.0051813471502590676,0.006329113924050633
49bdd20c70,Your Weekly Toast 9/12/2024,3,https://x.com/34ST,36,6,0.09326424870466321,0.0379746835443038
49bdd20c70,Your Weekly Toast 9/12/2024,4,https://www.nytimes.com/2024/08/28/style/malika-andrews-dave-mcmenamin-kobe-bryant-day.html,20,10,0.05181347150259067,0.06329113924050633
49bdd20c70,Your Weekly Toast 9/12/2024,5,https://www.newyorker.com/culture/the-weekend-essay/the-beautiful-mystery-of-rooting-for-aaron-rodgers,10,5,0.025906735751295335,0.03164556962025317
49bdd20c70,Your Weekly Toast 9/12/2024,6,https://www.washingtonpost.com/style/fashion/2024/09/12/nyfw-collina-strada-chavarria-burch-eckhaus-latta/,39,19,0.10103626943005181,0.12025316455696203
7936cbad41,What's Toastin'? 09/15/2024,1,https://pennlivearts.org/events/college-students.php?utm_source=students&utm_medium=email&utm_campaign=34st,2,1,0.01282051282051282,0.014084507042253521
ba8e774a78,Quaker Nation 09/16/24,1,https://pennathletics.com/news/2024/8/5/media-votes-football-third-in-2024-ivy-league-preseason-poll.aspx,3,3,0.013953488372093023,0.02654867256637168
b20fb8e026,DP Daybreak 09/17/2024,1,https://ad.doubleclick.net/ddm/trackclk/N5778.3292267FLYTEDESK/B32459594.402985011;dc_trk_aid=594647094;dc_trk_cid=221197279;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=;gdpr=${GDPR};gdpr_consent=${GDPR_CONSENT_755};ltd=;dc_tdv=1,88,78,0.031609195402298854,0.04642857142857143
b20fb8e026,DP Daybreak 09/17/2024,2,https://global.upenn.edu/pennabroad/event/fair,88,75,0.031609195402298854,0.044642857142857144
b20fb8e026,DP Daybreak 09/17/2024,3,https://universityrealtyapartments.com/,9,6,0.003232758620689655,0.0035714285714285713
b20fb8e026,DP Daybreak 09/17/2024,4,http://dominos.com/,4,4,0.0014367816091954023,0.002380952380952381
